"title","budget","genre","mpaa","runtimes","rating","gross"
"Shaun of the Dead","4000000","5","4","99","8.0","13542874"
"She's All That","10000000","5","3","95","5.8","63366989"
"She's the One","3500000","5","4","96","6.1","133554557"
"Sherlock Holmes","90000000","20","3","128","7.6","209028679"
"Sherlock Holmes: A Game of Shadows","125000000","20","3","129","7.5","186848418"
"Shi mian mai fu","100000000","20","3","119","7.6","153000000"
"Shoot 'Em Up","39000000","20","4","86","6.7","12807139"
"Shooter","61000000","20","4","124","7.2","47003582"
"Showdown in Little Tokyo","8000000","20","4","79","6.0","2275557"
"Showgirls","45000000","4","5","128","4.5","20302961"
"Shrek","60000000","13","2","90","7.9","267665011"
"Shrek 2","150000000","13","2","93","7.2","2624152004"
"Shutter Island","80000000","6","4","138","8.1","7136605"
"Side Effects","30000000","14","4","106","7.1","32172757"
"Sideways","12000000","5","4","126","7.6","71503593"
"Signs","72000000","4","3","106","6.7","227966634"
"Silent Fall","30000000","4","4","101","5.9","3180674"
"Silent Hill","50000000","2","4","125","6.6","3467324"
"Silent Hill: Revelation 3D","20000000","2","4","95","5.0","17529157"
"Silver Linings Playbook","21000000","5","4","122","7.8","132092958"
"Simple Men","3000000","14","4","105","7.2","141554"
"Single White Female","16000000","4","4","107","6.3","391482611"
"Sinister","3000000","2","4","110","6.8","48086903"
"Sister Act","31000000","5","2","100","6.2","139610000"
"Sister Act 2: Back in the Habit","38000000","5","2","107","5.3","57319029"
"Six Days Seven Nights","70000000","20","3","98","5.7","1648299661999"
"Six Degrees of Separation","12000000","5","4","112","6.9","6410676"
"Sky High","35000000","13","2","100","6.2","63946815"
"Slacker","23000","5","4","97","7.1","1228108"
"Slap Her, She's French!","10000000","5","3","92","5.0","116404"
"Sleepers","44000000","14","4","147","7.5","49100000"
"Sleeping with the Enemy","19000000","14","4","99","6.1","101599005"
"Sleepless in Seattle","21000000","5","2","105","6.8","126533006"
"Sleepover","10000000","5","2","89","5.2","101489532005"
"Sleepwalkers","15000000","2","4","91","5.1","30524763"
"Sleepy Hollow","100000000","4","4","105","7.4","101071502"
"Sliver","40000000","4","4","108","4.9","36300000"
"Slow Burn","15500000","4","4","93","5.9","1237615"
"Slumdog Millionaire","15000000","4","4","120","8.0","141319928"
"Small Soldiers","40000000","20","3","108","6.1","54682547"
"Smoke","7000000","5","4","112","7.5","8349430"
"Snake Eyes","69000000","20","4","98","5.9","103891409"
"Snakes on a Plane","33000000","20","4","105","5.6","34020814"
"Snatch.","6000000","5","4","104","8.3","1018995"
"Snezhnaya koroleva","7000000","13","2","80","5.2","14000000"
"Snitch","15000000","20","3","112","6.5","42930462"
"Snow Dogs","35000000","13","2","99","5.1","81172560"
"Snow White: A Tale of Terror","26000000","17","4","100","6.3","35181"
"So I Married an Axe Murderer","20000000","5","3","93","6.4","11585483"
"Solomon Kane","45000000","20","4","104","6.1","3493866"
"Something Borrowed","35000000","5","3","112","5.9","39046489"
"Son of God","22000000","4","3","138","5.5","59700064"
"Son of the Mask","84000000","13","2","94","2.1","17018422"
"Son of the Pink Panther","25000000","5","2","93","3.7","2457574"
"Soul Surfer","18000000","11","2","106","7.1","43853424"
"Source Code","28000000","6","3","93","7.5","54712227"
"South Central","4000000","14","4","99","6.7","1373196"
"South Park: Bigger Longer & Uncut","21000000","19","4","81","7.8","720629762"
"Space Cowboys","65000000","20","3","130","6.4","90464773"
"Space Jam","80000000","13","2","88","6.2","230418342"
"Spawn","40000000","20","3","96","5.2","2166555"
"Species","35000000","20","4","108","5.8","60074103"
"Speed","25000000","20","4","116","7.2","121248145"
"Speed 2: Cruise Control","160000000","20","3","121","3.7","48608066"
"Speed Racer","120000000","20","2","135","6.1","93945766"
"Speedway Junky","1000000","14","4","104","5.1","17127"
"Sphere","75000000","4","3","134","6.0","37020277"
"Spice World","25000000","5","2","93","3.3","29342592"
"Spider-Man","139000000","20","3","121","7.3","8217085512002"
"Spider-Man 2","200000000","20","3","127","7.3","783766341"
"Spider-Man 3","258000000","20","3","139","6.2","554341323"
"Split Second","7000000","20","4","90","6.2","5430822"
"Spun","2000000","5","4","101","6.8","72818"
"Spy Game","92000000","20","4","126","7.0","623627852001"
"Spy Hard","18000000","20","3","81","5.2","22088765"
"Spy Kids","35000000","20","2","88","5.4","112719001"
"Spy Kids 2: Island of Lost Dreams","39000000","20","2","100","5.1","85846429"
"Spy Kids 3-D: Game Over","39000000","20","2","84","4.1","111761982"
"Squanto: A Warrior's Tale","19200000","13","2","102","6.1","3337685"
"St. Trinian's","13500000","5","3","100","5.8","24487595"
"Star Trek","140000000","20","3","127","8.0","385680447"
"Star Trek: First Contact","45000000","20","3","111","7.6","150000000"
"Star Trek: Generations","35000000","20","2","118","6.6","75668868"
"Star Trek: Insurrection","58000000","20","2","103","6.4","119000000"
"Star Trek: Nemesis","60000000","20","3","116","6.4","43254409"
"Star Trek: The Motion Picture","35000000","13","2","132","6.4","82258456"
"Star Trek: The Wrath of Khan","11000000","20","2","113","7.7","78912963"
"Star Wars","11000000","20","2","121","8.7","2200000001977"
"Star Wars: Episode I - The Phantom Menace","115000000","20","2","136","6.6","474544677"
"Star Wars: Episode II - Attack of the Clones","115000000","20","2","142","6.8","28107000"
"Star Wars: Episode V - The Empire Strikes Back","18000000","20","2","124","8.8","2904750671997"
"Star Wars: Episode VI - Return of the Jedi","32500000","20","2","134","8.4","2525836171983"
"Star Wars: The Clone Wars","8500000","20","2","98","5.8","35161554"
"Stargate","55000000","20","3","121","7.0","71565669"
"Starship Troopers","100000000","20","4","129","7.2","54814377"
"Starsky & Hutch","60000000","5","3","101","6.1","88237754"
"Stay Alive","9000000","2","3","85","5.0","23086480"
"Steal Big Steal Little","25000000","5","3","113","4.8","6278139"
"Stealth","135000000","20","3","121","5.0","76932872"
"Steel","16000000","20","3","97","2.7","1710972"
"Step Brothers","65000000","5","4","98","6.9","100468793"
"Step Up","12000000","14","3","104","6.5","114194847"
"Step Up 2: The Streets","23000000","4","3","98","6.2","150816700"
"Step Up 3D","30000000","4","3","107","6.2","42400223"
"Step Up Revolution","33000000","4","3","99","6.5","35074677"
"Stepmom","50000000","5","3","124","6.6","91137662"
"Stigmata","29000000","2","4","103","6.2","50046268"
"Stir of Echoes","12000000","2","4","99","7.0","612668"
"Stone Cold","17000000","20","4","92","5.8","9286314"
"Stormbreaker","40000000","20","2","93","5.1","145827"
"Straight Out of Brooklyn","450000","14","4","79","5.8","2712293"
"Strange Days","42000000","20","4","145","7.2","7919000"
"Street Fighter","35000000","20","3","102","3.7","33423521"
"Street Fighter: The Legend of Chun-Li","50000000","20","3","96","3.7","8742261"
"Strictly Ballroom","3000000","5","2","94","7.3","11738022"
"Striking Distance","30000000","20","4","102","5.8","23798623"
"Stripes","10000000","5","4","106","6.9","85297000"
"Striptease","40000000","5","4","115","4.3","33109743"
"Stuart Little","133000000","13","2","84","5.9","140035367"
"Stuart Little 2","120000000","13","2","77","5.4","64956806"
"Su Qi-er","20000000","20","4","116","6.4","80096"
"Sudden Death","35000000","20","4","111","5.6","20350171"
"Sugar Hill","10000000","4","4","123","5.8","18272447"
"Sukkar banat","1300000","5","2","95","7.2","1219271"
"Sunshine","26000000","13","4","107","7.3","32017803"
"Sunshine Cleaning","8000000","5","4","91","6.9","16174377"
"Super 8","50000000","6","3","112","7.1","127004179"
"Super Mario Bros.","42000000","13","2","104","4.0","20915465"
"Super Size Me","65000","5","2","100","7.3","1245002004"
"Superman","55000000","20","2","143","7.3","134218018"
"Superman Returns","209000000","20","3","154","6.1","200081192"
"Supernova","90000000","2","3","90","4.7","487977"
"Surf's Up","85000000","19","2","85","6.8","58867694"
"Survival of the Dead","4000000","2","4","90","5.0","101740"
"Surviving Picasso","16000000","11","4","125","6.3","2002000"
"Surviving the Game","7400000","20","4","96","6.1","7690013"
"Suspect Zero","27000000","14","4","99","5.9","8725813"
"Sweeney Todd: The Demon Barber of Fleet Street","50000000","4","4","116","7.5","152523073"
"Sweet Home Alabama","38000000","5","3","108","6.1","127223418"
"Swimming with Sharks","700000","5","4","101","7.1","376928"
"Swiri","5000000","20","4","125","6.7","300000"
"Swordfish","80000000","20","4","99","6.5","69772969"
"Sydney","3000000","14","4","102","7.3","222559"
"Sydney White","16500000","5","3","108","6.3","11892415"
"Syriana","50000000","4","4","128","7.0","50824620"
"Taegukgi hwinalrimyeo","12800000","20","4","148","8.2","1111061"
"Take the Lead","30000000","4","3","118","6.6","65742529"
"Takers","20000000","20","3","107","6.2","57744720"
"Tales from the Crypt: Demon Knight","13000000","20","4","92","6.7","21088568"
"Tales from the Hood","6000000","2","4","98","6.1","11797927"
"Tall Tale","32000000","13","2","98","5.8","8247627"
"Talladega Nights: The Ballad of Ricky Bobby","73000000","20","3","122","6.5","148213377"
"Tamara","3500000","17","4","98","5.2","167723"
"Tangled","260000000","19","2","100","7.8","13749630"
"Tank Girl","25000000","20","4","104","5.2","4064333"
"Targets","130000","2","4","90","7.5","4208576"
"Te wu mi cheng","200000000","20","3","108","5.8","30000000"
"Team America: World Police","30000000","20","4","98","7.2","174472242004"
"Tears of the Sun","70000000","20","4","121","6.6","43734876"
"Ted","50000000","5","4","106","7.0","218815487"
"Teenage Mutant Ninja Turtles III","17000000","20","2","96","4.8","42660000"
"Tequila Body Shots","1700000","5","4","97","3.8","9037"
"Terminal Velocity","50000000","20","3","102","5.4","16478900"
"Terminator 2: Judgment Day","102000000","20","4","137","8.5","204843350"
"Terminator 3: Rise of the Machines","200000000","20","4","109","6.4","150371112"
"Terminator Salvation","200000000","20","3","115","6.7","7051194"
"Tesis","721214","2","4","125","7.5","440281592"
"Texas Chainsaw 3D","10000000","2","4","92","4.8","34341945"
"That's My Boy","70000000","5","4","116","5.6","36931089"
"The 13th Warrior","85000000","20","4","102","6.6","32698899"
"The 6th Day","82000000","20","3","123","5.9","34604280"
"The Abominable Dr. Phibes","300000","5","3","94","7.2","30000001971"
"The Abyss","69500000","13","3","139","7.6","54461047"
"The Adjuster","1500000","5","4","102","6.8","396573"
"The Adventures of Huck Finn","6500000","13","2","108","6.1","24103594"
"The Adventures of Pluto Nash","100000000","20","3","95","3.7","2683893"
"The Adventures of Robin Hood","1900000","20","2","102","8.0","3981000"
"The Adventures of Tintin","130000000","20","2","107","7.4","77591831"
"The Age of Innocence","30000000","4","2","139","7.2","32000000"
"The Air Up There","17080000","5","2","107","5.4","21011500"
"The Alamo","95000000","4","3","137","6.0","22414961"
"The Amazing Spider-Man","230000000","20","3","136","7.1","262030663"
"The Amazing Spider-Man 2","200000000","20","3","142","6.9","202853933"
"The American President","62000000","5","3","114","6.8","65000000"
"The Amityville Horror","19000000","4","4","90","6.0","65233369"
"The Animal","22000000","5","3","84","4.8","29605"
"The Art of War","40000000","20","4","117","5.7","30208599"
"The Artist","15000000","5","3","100","8.0","44671682"
"The Astronaut's Wife","75000000","4","4","109","5.3","10672566"
"The Avengers","220000000","20","3","143","8.2","623357910"
"The Aviator","110000000","11","3","170","7.5","213741459"
"The Bachelor","21000000","5","3","101","5.0","36822378"
"The Back-up Plan","35000000","5","3","106","5.2","37490007"
"The Banger Sisters","10000000","5","4","98","5.6","38068353"
"The Beach","50000000","13","4","119","6.6","39785027"
"The Beautician and the Beast","16000000","5","2","105","5.2","11486880"
"The Beaver","21000000","4","3","91","6.7","970816"
"The Best Exotic Marigold Hotel","10000000","5","3","124","7.3","46412041"
"The Best Man","9000000","5","4","120","6.6","34102780"
"The Best Man Holiday","17000000","5","4","123","6.7","70525195"
"The Big Green","12000000","5","2","100","5.4","17725500"
"The Big Lebowski","15000000","5","4","117","8.2","17451873"
"The Birdcage","31000000","5","4","117","6.9","124060553"
"The Black Balloon","5000000","4","3","97","7.3","21366632008"
"The Black Cauldron","44000000","13","2","80","6.4","21288692"
"The Blair Witch Project","60000","2","4","81","6.4","140539099"
"The Bodyguard","25000000","20","4","129","6.1","121945720"
"The Bone Collector","48000000","14","4","118","6.6","66518655"
"The Bonfire of the Vanities","47000000","5","4","125","5.4","15691192"
"The Book of Eli","80000000","20","4","118","6.9","94835059"
"The Bounty Hunter","40000000","20","3","110","5.5","67061228"
"The Bourne Identity","60000000","20","3","119","7.9","121661683"
"The Boynton Beach Bereavement Club","1500000","5","4","105","6.5","3115393"
"The Brady Bunch Movie","12000000","5","3","90","5.9","46576136"
"The Brave One","70000000","14","4","122","6.8","32972815"
"The Break-Up","52000000","5","3","106","5.8","118703275"
"The Bridge of San Luis Rey","24000000","4","2","120","5.1","1159480"
"The Bridge on the River Kwai","3000000","13","2","161","8.3","56680001964"
"The Bridges of Madison County","35000000","4","3","135","7.5","71516617"
"The Brother from Another Planet","350000","5","4","108","6.8","3700000"
"The Brothers Grimm","88000000","20","3","118","5.9","105316267"
"The Brothers McMullen","25000","5","4","98","6.6","10246600"
"The Bucket List","45000000","13","3","97","7.4","93466502"
"The Butler","30000000","11","3","132","7.1","116632095"
"The Butterfly Effect","13000000","8","4","113","7.7","57938693"
"The Cabin in the Woods","30000000","2","4","95","7.0","42073277"
"The Cable Guy","47000000","5","3","96","6.0","60240295"
"The Call","13000000","14","4","94","6.7","51872378"
"The Cat's Meow","7000000","4","3","114","6.4","3646994"
"The Cave","30000000","13","3","97","5.1","15007991"
"The Celestine Prophecy","10000000","13","2","99","4.9","617236"
"The Cell","33000000","8","4","107","6.3","61334059"
"The Chamber","50000000","4","4","113","5.9","14551359"
"The Change-Up","52000000","5","4","118","6.4","37081475"
"The Chronicles of Narnia: Prince Caspian","225000000","20","2","150","6.6","419651413"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","155000000","13","2","113","6.4","104386950"
"The Chronicles of Riddick","105000000","20","3","119","6.7","57761012"
"The Cider House Rules","24000000","4","3","126","7.4","57545092"
"The Client","45000000","14","3","119","6.7","92115211"
"The Climb","2500000","20","2","98","6.0","78677"
"The Code Conspiracy","730090","20","3","97","7.3","11497880"
"The Collection","10000000","2","4","82","6.1","29796"
"The Conjuring","20000000","2","4","112","7.5","137400141"
"The Constant Gardener","15000000","4","4","129","7.5","33579797"
"The Contender","20000000","4","4","126","7.0","17872723"
"The Contract","25000000","20","4","96","5.7","905126"
"The Core","60000000","20","3","135","5.4","74208267"
"The Count of Monte Cristo","35000000","20","3","131","7.7","75395048"
"The Cowboy Way","35000000","20","3","102","5.7","20277185"
"The Craft","15000000","4","4","101","6.2","24881000"
"The Croods","135000000","13","2","98","7.3","187168425"
"The Crow","15000000","20","4","102","7.6","50693162"
"The Crow: City of Angels","13000000","20","4","84","4.5","7500000"
"The Crush","6000000","4","4","89","5.6","13609396"
"The Crying Game","2300000","14","4","112","7.3","62549000"
"The Curious Case of Benjamin Button","150000000","4","3","166","7.8","127509326"
"The Dark Knight","185000000","20","3","152","9.0","11148448"
"The Day After Tomorrow","125000000","20","3","124","6.4","186740799"
"The Day the Earth Stood Still","80000000","4","3","104","5.5","79366978"
"The Deep End of the Ocean","40000000","4","3","106","6.3","27655433"
"The Departed","90000000","14","4","151","8.5","289847354"
"The Descendants","20000000","5","4","115","7.4","82584160"
"The Descent","3500000","13","4","99","7.2","26024456"
"The Devil Inside","1000000","2","4","83","4.1","53261944"
"The Devil Wears Prada","35000000","5","3","109","6.8","124740460"
"The Devil's Own","90000000","20","4","107","6.1","42868348"
"The Devil's Rejects","7000000","14","4","107","6.9","17044981"
"The Dictator","65000000","5","4","83","6.4","59650222"
"The Dilemma","70000000","5","3","111","5.3","48475290"
"The Doors","38000000","11","4","140","7.2","35183792"
"The Dukes of Hazzard","50000000","20","3","104","5.0","1105947932005"
"The End of the Affair","23000000","4","4","102","7.2","1150108"
"The Endless Summer 2","3400000","13","2","109","7.6","2155385"
"The English Patient","27000000","4","4","162","7.4","2319764251997"
"The Equalizer","55000000","20","4","132","7.2","101530738"
"The Evil Dead","375000","2","5","85","7.6","35002002"
"The Exorcism of Emily Rose","20000000","14","3","122","6.7","144216468"
"The Exorcist","8000000","2","4","122","8.0","232906145"
"The Expendables 3","90000000","20","3","126","6.2","39322544"
"The Eye","12000000","4","3","98","5.4","56964642"
"The Family","30000000","5","4","111","6.3","36918811"
"The Family Man","60000000","5","3","125","6.7","75793305"
"The Family Stone","17000000","5","3","103","6.3","60062868"
"The Fan","55000000","20","4","116","5.8","227186594"
"The Fault in Our Stars","12000000","4","3","126","8.0","124872350"
"The Favor","13000000","5","4","97","5.2","3134081"
"The Fifth Element","93000000","20","3","126","7.6","2170000"
"The Final Destination","43000000","2","4","82","5.1","66477700"
"The Firm","42000000","4","4","154","6.8","158348367"
"The First Wives Club","26000000","5","2","103","6.1","105489203"
"The Fisher King","24000000","5","4","137","7.6","41895491"
"The Five-Year Engagement","30000000","5","4","124","6.2","28835528"
"The Flintstones","45000000","5","2","91","4.8","130512915"
"The Flintstones in Viva Rock Vegas","83000000","5","2","90","3.5","35268275"
"The Flock","35000000","14","4","105","5.7","5359167"
"The Forbidden Kingdom","55000000","20","3","104","6.6","52075270"
"The Forgotten","42000000","4","3","91","5.8","671335092004"
"The Forsaken","5000000","2","4","90","5.3","7288451"
"The Frighteners","30000000","5","4","110","7.2","16759216"
"The Fugitive","40000000","20","3","130","7.8","183875760"
"The Full Monty","3500000","5","4","91","7.2","45950122"
"The Game","50000000","4","4","129","7.8","48323648"
"The Game Plan","22000000","5","2","110","6.2","90648202"
"The Gathering","18000000","2","4","92","5.7","417393"
"The General's Daughter","60000000","4","4","116","6.2","102705852"
"The Ghost and the Darkness","55000000","20","4","109","6.8","38619405"
"The Ghost Writer","45000000","6","3","128","7.2","3624571"
"The Gift","10000000","4","4","112","6.7","12008642"
"The Girl with the Dragon Tattoo","90000000","14","4","158","7.9","102515793"
"The Glass House","30000000","18","3","106","5.8","18001232"
"The Glimmer Man","45000000","20","4","91","5.3","20100000"
"The Godfather: Part III","54000000","14","4","162","7.6","66676062"
"The Golden Compass","180000000","13","3","113","6.1","70107728"
"The Good Son","17000000","4","4","87","6.3","44594000"
"The Good Thief","25000000","14","4","109","6.6","3762832003"
"The Great Gatsby","105000000","4","3","143","7.3","144840419"
"The Green Hornet","120000000","20","3","119","5.9","227817248"
"The Green Mile","60000000","14","4","189","8.5","136801374"
"The Grey","25000000","13","4","117","6.8","51580136"
"The Grudge","10000000","2","3","92","5.9","110359362"
"The Grudge 2","20000000","2","3","102","4.9","39143839"
"The Guilt Trip","40000000","5","3","95","5.8","37134215"
"The Gun in Betty Lou's Handbag","13000000","5","3","89","4.9","3721911"
"The Hand That Rocks the Cradle","11700000","4","4","110","6.5","88036683"
"The Hangover Part II","80000000","5","4","102","6.5","586764305"
"The Hangover Part III","103000000","5","4","100","5.9","112200072"
"The Happening","48000000","8","4","91","5.1","163403799"
"The Haunted Mansion","90000000","5","2","99","4.9","75847266"
"The Haunting","80000000","17","3","113","4.8","91411151"
"The Heat","43000000","20","4","117","6.7","159582188"
"The Hebrew Hammer","1000000","5","4","85","6.3","242912004"
"The Help","25000000","4","3","146","8.1","169708112"
"The Hills Have Eyes","15000000","2","4","108","6.4","41778863"
"The Hitcher","10000000","20","4","84","5.6","16472961"
"The Hitchhiker's Guide to the Galaxy","50000000","13","2","109","6.8","104478416"
"The Holiday","85000000","5","3","138","6.9","205135324"
"The Horse Whisperer","60000000","4","3","170","6.5","75383563"
"The Host","40000000","13","3","125","5.9","26627201"
"The Hours","25000000","4","3","114","7.6","108846072"
"The House of the Spirits","25000000","4","4","140","6.9","6265311"
"The Hudsucker Proxy","30000000","5","2","111","7.3","2869369"
"The Human Stain","30000000","4","4","106","6.3","24863804"
"The Hunger Games","78000000","13","3","142","7.3","408010692"
"The Hunger Games: Catching Fire","130000000","13","3","146","7.7","424668047"
"The Hurt Locker","15000000","4","4","131","7.6","149538"
"The Ice Storm","18000000","4","4","112","7.5","1010614"
"The Illusionist","16000000","4","3","110","7.6","39868642"
"The Imitation Game","14000000","11","3","114","8.1","90861516"
"The Inbetweeners Movie","3500000","5","4","97","6.8","36000"
"The Incredible Hulk","150000000","20","3","112","6.9","263427551"
"The Incredibles","92000000","20","2","115","8.0","631442092"
"The Incredibly True Adventure of Two Girls in Love","250000","5","4","94","6.5","1977544"
"The Indian in the Cupboard","45000000","13","2","96","5.9","35617599"
"The Indian Runner","7000000","4","4","127","7.2","191125"
"The Informant!","21000000","5","4","108","6.5","41771168"
"The Insider","90000000","11","4","157","7.9","602899122000"
"The Internship","58000000","5","3","119","6.3","44672764"
"The Interpreter","80000000","6","3","128","6.4","72708161"
"The Iron Giant","48000000","20","2","86","8.0","80000000"
"The Iron Lady","13000000","11","3","100","6.4","30017992"
"The Island","126000000","20","3","136","6.9","35818913"
"The Island of Dr. Moreau","40000000","2","3","96","4.4","12471561996"
"The Italian Job","60000000","20","3","111","7.0","106128601"
"The Jackal","60000000","20","4","124","6.3","54930280"
"The Joy Luck Club","11000000","4","4","139","7.6","32861136"
"The Judge","50000000","4","4","141","7.5","47119388"
"The Jungle Book","27000000","13","2","111","6.0","44342956"
"The Juror","44000000","4","4","118","5.5","22754725"
"The Kid","60000000","5","2","104","6.0","69691949"
"The Kids Are All Right","3500000","5","4","106","7.1","20811365"
"The King's Speech","15000000","11","3","118","8.1","138797449"
"The Ladykillers","35000000","5","4","104","6.2","76747441"
"The Lake House","40000000","4","2","99","6.8","52330111"
"The Last Airbender","150000000","20","2","103","4.3","7178633"
"The Last Boy Scout","29000000","20","4","105","6.9","59509925"
"The Last King of Scotland","6000000","11","4","121","7.7","1789350"
"The Last of the Mohicans","40000000","20","4","117","7.8","75505856"
"The Last Picture Show","1300000","4","4","118","8.1","29133000"
"The Last Seduction","2500000","14","4","110","7.1","6138485"
"The Last Song","20000000","4","2","107","5.8","62950384"
"The Last Stand","30000000","20","4","107","6.4","12050299"
"The Last Station","13000000","11","4","112","7.0","103806"
"The Lawnmower Man","10000000","2","4","107","5.3","32101000"
"The League of Extraordinary Gentlemen","78000000","20","3","110","5.8","66465204"
"The Legend of Zorro","75000000","20","2","129","5.9","46464023"
"The Lego Movie","60000000","13","2","100","7.8","257760692"
"The Life Aquatic with Steve Zissou","50000000","13","4","119","7.3","10788000"
"The Life of David Gale","50000000","14","4","130","7.5","1665120"
"The Lincoln Lawyer","40000000","14","4","118","7.3","58009200"
"The Long Kiss Goodnight","65000000","20","4","121","6.7","894567611997"
"The Longest Yard","82000000","5","3","113","6.3","190320568"
"The Lookout","16000000","14","4","99","7.1","4600585"
"The Lorax","70000000","19","2","86","6.5","214030500"
"The Lord of the Rings: The Fellowship of the Ring","93000000","13","3","178","8.8","788452003"
"The Lord of the Rings: The Return of the King","94000000","13","3","201","8.9","87207000"
"The Lord of the Rings: The Two Towers","94000000","13","3","179","8.8","5080602"
"The Lost World: Jurassic Park","73000000","20","3","129","6.5","229086679"
"The Love Guru","62000000","5","3","87","3.8","40863344"
"The Lucky One","25000000","4","3","101","6.5","60457138"
"The Majestic","72000000","4","2","152","6.9","373175582002"
"The Malay Chronicles: Bloodlines","8000000","20","4","109","3.9","65000002011"
"The Man from Elysian Fields","6500000","4","4","106","6.7","20063912003"
"The Man in the Iron Mask","35000000","20","3","132","6.4","56968902"
"The Man Who Wasn't There","20000000","14","4","116","7.6","1264548"
"The Marrying Man","26000000","5","4","115","5.6","12454768"
"The Mask","18000000","5","3","101","6.8","119938730"
"The Mask of Zorro","65000000","20","3","136","6.7","94095523"
"The Master","32000000","4","4","144","7.1","16377274"
"The Matrix","63000000","20","4","136","8.7","171479930"
"The Matrix Revolutions","110000000","20","4","129","6.7","139313948"
"The Maze Runner","34000000","20","3","113","6.9","102427862"
"The Mechanic","40000000","20","4","93","6.6","29121498"
"The Merchant of Venice","30000000","4","4","138","7.1","3765585"
"The Meteor Man","30000000","20","2","100","4.9","8023147"
"The Mexican","34000000","13","4","123","6.1","147845033"
"The Midnight Meat Train","15000000","2","4","98","6.2","83361"
"The Mighty Ducks","10000000","20","2","100","6.4","50752337"
"The Million Dollar Hotel","8000000","4","4","122","5.9","145024"
"The Missing","60000000","13","4","137","6.5","270111802004"
"The Mist","18000000","2","4","126","7.2","25593755"
"The Monuments Men","70000000","4","3","118","6.1","78031620"
"The Mortal Instruments: City of Bones","60000000","20","3","130","6.0","31165421"
"The Mothman Prophecies","32000000","4","3","119","6.5","35746370"
"The Mummy Returns","98000000","20","3","130","6.3","202019785"
"The Muppets","45000000","5","2","103","7.2","88631237"
"The Net","22000000","20","3","114","5.8","50727965"
"The Next Best Thing","25000000","5","3","108","4.6","14990582"
"The Next Three Days","35000000","14","3","133","7.4","21148651"
"The Night Flier","1000000","17","4","94","5.9","125397"
"The Nightmare Before Christmas","18000000","19","2","76","8.0","50003043"
"The Ninth Gate","38000000","6","4","133","6.7","58000000"
"The Nutty Professor","54000000","5","3","95","5.5","128814019"
"The Omega Code","7500000","20","3","100","3.5","12614346"
"The Omen","25000000","2","4","105","5.5","54607383"
"The One","49000000","20","3","87","5.9","28783380"
"The Opposite of Sex","5000000","5","4","105","6.5","5881367"
"The Opposite Sex and How to Live with Them","3000000","5","4","86","4.9","690966"
"The Other Guys","100000000","20","3","107","6.6","119219978"
"The Other Side of Heaven","7000000","13","2","113","6.5","4720371"
"The Other Woman","40000000","5","3","109","6.0","83911193"
"The Others","17000000","2","3","101","7.6","96522687"
"The Outsiders","10000000","14","3","91","7.2","25600000"
"The Pacifier","56000000","20","2","95","5.5","113086868"
"The Painted Veil","19400000","4","3","125","7.5","26522838"
"The Pallbearer","8000000","5","3","98","4.9","56563881996"
"The Patriot","25000000","20","4","90","4.1","9146671998"
"The Patriot","110000000","20","4","175","7.1","113330342"
"The Peacemaker","50000000","20","4","124","5.9","41263140"
"The Pelican Brief","45000000","20","3","141","6.5","100768056"
"The People Under the Stairs","6000000","5","4","102","6.3","24204154"
"The Perez Family","11000000","5","4","113","6.1","2832826"
"The Perfect Storm","140000000","20","3","130","6.4","182618434"
"The Phantom","45000000","20","2","100","4.9","23596925"
"The Phantom of the Opera","70000000","4","3","143","7.4","51268815"
"The Pianist","35000000","11","4","150","8.5","120072577"
"The Piano","7000000","4","4","121","7.6","40158000"
"The Pink Panther","65000000","13","2","93","5.6","82226474"
"The Pirates! In an Adventure with Scientists!","55000000","13","2","88","6.7","31051126"
"The Pit and the Pendulum","2000000","2","4","97","6.2","3331"
"The Player","8000000","5","4","124","7.7","21706100"
"The Pledge","45000000","14","4","124","6.8","294192912002"
"The Possession","14000000","2","3","92","5.9","49130154"
"The Postman","80000000","20","4","177","5.9","17626234"
"The Preacher's Wife","40000000","5","2","123","5.4","48102795"
"The Prince of Egypt","70000000","13","2","99","7.0","218613188"
"The Prince of Tides","30000000","4","4","132","6.7","74787599"
"The Prophecy","8000000","20","4","98","6.6","16115878"
"The Proposal","40000000","5","3","108","6.7","163958031"
"The Purge","3000000","2","4","85","5.6","64473115"
"The Pursuit of Happyness","55000000","11","3","117","7.9","163566459"
"The Queen","9800000","11","3","94","7.4","56441711"
"The Quest","30000000","20","3","95","5.4","57400547"
"The Quick and the Dead","32000000","20","4","107","6.4","18636537"
"The Rage: Carrie 2","21000000","2","4","104","4.6","177627051999"
"The Raid","1100000","20","4","101","7.6","233670"
"The Reader","32000000","4","4","124","7.6","4774463"
"The Ref","11000000","5","4","93","6.9","11439193"
"The Relic","40000000","2","4","110","5.7","33956608"
"The Remains of the Day","11500000","4","2","134","7.9","22954968"
"The Replacement Killers","30000000","20","4","87","6.1","35100000"
"The Replacements","50000000","5","3","118","6.5","50054511"
"The Ring","48000000","2","3","115","7.1","129128133"
"The River Wild","45000000","20","3","108","6.3","468163431995"
"The Road to Wellville","25000000","5","4","118","5.7","6507514"
"The Rock","70000000","20","4","136","7.4","134069511"
"The Room","6000000","4","4","99","3.5","19002003"
"The Royal Tenenbaums","21000000","5","4","110","7.6","52364010"
