"title","budget","genre","mpaa","runtimes","rating","gross"
"Red Rock West","8000000","14","4","98","7.0","2502551"
"Red Tails","58000000","20","3","125","5.9","49876377"
"Redacted","5000000","14","4","90","6.1","65388"
"Remember the Titans","30000000","11","2","113","7.7","115654751"
"Renaissance Man","40000000","5","3","128","6.1","24332324"
"Reservoir Dogs","1200000","14","4","99","8.4","2832029"
"Resident Evil: Extinction","45000000","20","4","93","6.3","50648679"
"Resident Evil: Retribution","65000000","20","4","96","5.3","42345531"
"Restoration","12000000","11","4","117","6.7","4100000"
"Revelation","1500000","20","3","98","5.2","206755"
"Revolution","28000000","13","3","126","5.2","358574"
"Rich in Love","18000000","4","3","105","6.2","2149735"
"Riddick","38000000","20","4","119","6.4","42025135"
"Ride Along","25000000","20","3","99","6.1","134938200"
"Riding in Cars with Boys","48000000","11","3","132","6.5","30165536"
"Rio","90000000","13","2","96","7.0","143619809"
"Rise of the Guardians","145000000","13","2","97","7.3","103412758"
"Rise of the Planet of the Apes","93000000","20","3","105","7.6","176760185"
"Ri¢hie Ri¢h","40000000","5","2","95","5.2","38087756"
"Road to Perdition","80000000","14","4","117","7.7","104454762"
"Road Trip","15600000","13","4","93","6.5","68540777"
"Rob Roy","28000000","20","4","139","6.9","31600000"
"Robin Hood: Men in Tights","20000000","13","3","104","6.7","35739755"
"RoboCop","100000000","20","3","117","6.3","58607007"
"RoboCop 3","23500000","20","3","104","3.8","10696210"
"Robots","75000000","13","2","91","6.3","128200012"
"Rock of Ages","75000000","5","3","123","5.9","38518613"
"Rock Star","57000000","5","4","105","6.2","17008282"
"Rocky Balboa","24000000","4","2","102","7.2","70270943"
"Role Models","28000000","5","4","99","6.9","67294270"
"Romeo + Juliet","14500000","4","3","120","6.8","46351345"
"Romeo Is Bleeding","11500000","20","4","100","6.6","3275585"
"Romeo Must Die","25000000","20","4","115","6.1","55973336"
"Ronin","55000000","20","4","122","7.3","41616262"
"Roommates","22000000","5","2","108","6.4","12100000"
"Ruby Cairo","24000000","6","3","111","4.9","608866"
"Ruby in Paradise","800000","4","4","114","7.2","1001437"
"Runaway Bride","70000000","5","2","116","5.4","152257509"
"Runner Runner","30000000","14","4","91","5.6","19316646"
"Rush","38000000","20","4","123","8.2","26947624"
"Rush Hour 2","90000000","20","3","90","6.6","226164286"
"Rush Hour 3","140000000","20","3","91","6.2","140125968"
"Rushmore","11000000","5","4","93","7.7","17105219"
"S.W.A.T.","80000000","20","3","117","6.0","116934650"
"Sabrina","58000000","5","2","127","6.2","53672080"
"Safe","1000000","4","4","119","7.1","512245"
"Safe","30000000","20","4","94","6.5","17142080"
"Safe Haven","28000000","4","3","115","6.7","71349120"
"Sahara","130000000","20","3","124","6.0","68671925"
"Saint John of Las Vegas","3800000","5","4","85","5.8","102645"
"Saints and Soldiers","780000","20","3","90","6.8","1310470"
"Saturday Night Fever","3000000","4","4","118","6.8","94213184"
"Savages","45000000","14","4","141","6.5","47382068"
"Save the Last Dance","13000000","4","3","112","6.1","91057006"
"Saving Mr. Banks","35000000","11","3","125","7.6","83301580"
"Saw","1200000","2","5","103","7.7","56000369"
"Saw II","4000000","2","4","95","6.6","87039965"
"Saw III","10000000","2","4","108","6.2","80238724"
"Saw IV","10000000","2","4","96","5.9","63300095"
"Saw V","10800000","2","4","92","5.8","56746769"
"Scary Movie","19000000","5","4","88","6.2","157019771"
"Scary Movie 2","45000000","5","4","83","5.2","71308997"
"Scary Movie 3","48000000","5","3","84","5.4","110003217"
"Scary Movie 5","20000000","5","3","86","3.5","32015787"
"Schindler's List","22000000","11","4","195","8.9","96067179"
"Scream","15000000","2","4","103","7.2","103046663"
"Scream 2","24000000","2","4","120","6.1","101363301"
"Screamers","20000000","20","4","108","6.4","5781885"
"Screen Door Jesus","3000000","5","4","119","5.1","43124"
"Se7en","33000000","4","4","127","8.7","100125643"
"Search and Destroy","4000000","20","4","90","5.2","389731"
"Season of the Witch","40000000","20","3","95","5.4","24827228"
"Secretariat","35000000","4","2","123","7.2","59713955"
"Secretary","4000000","5","4","104","7.1","4059680"
"See No Evil","8000000","2","4","84","5.1","15032800"
"Seed of Chucky","12000000","5","4","87","4.9","17083732"
"Sense and Sensibility","16500000","4","2","131","7.7","43182776"
"Serenity","40000000","20","3","119","8.0","25514517"
"Serial Mom","13000000","5","4","95","6.6","7881335"
"Session 9","1500000","2","4","100","6.5","378176"
"Seven Pounds","55000000","4","3","123","7.7","69951824"
"Seven Years in Tibet","70000000","13","3","136","7.0","37957682"
"Sex and the City 2","100000000","5","4","146","4.2","95347692"
"Sgt. Bilko","39000000","5","2","93","5.7","30356793"
"Shadowlands","22000000","11","2","131","7.4","25842000"
"Shakes the Clown","1400000","5","4","87","5.5","115103"
"Shakespeare in Love","25000000","5","4","123","7.2","100317794"
"Shall We Dance","50000000","5","3","106","6.1","57890460"
"Shallow Grave","2500000","14","4","92","7.4","2881508"
"Shanghai Knights","50000000","20","3","114","6.2","60476872"
"Shanghai Noon","55000000","20","3","110","6.6","56937502"
"Shark Tale","75000000","13","2","90","6.0","160861908"
"Shattered","22000000","14","4","98","6.5","11511031"
"Shattered Glass","6000000","4","3","99","7.2","2220008"
"She's All That","10000000","5","3","95","5.8","63366989"
"Sherlock Holmes","90000000","20","3","128","7.6","209028679"
"Sherlock Holmes: A Game of Shadows","125000000","20","3","129","7.5","186848418"
"Shoot 'Em Up","39000000","20","4","86","6.7","12807139"
"Shooter","61000000","20","4","124","7.2","47003582"
"Showdown in Little Tokyo","8000000","20","4","79","6.0","2275557"
"Showgirls","45000000","4","5","128","4.5","20302961"
"Shrek","60000000","13","2","90","7.9","267665011"
"Side Effects","30000000","14","4","106","7.1","32172757"
"Sideways","12000000","5","4","126","7.6","71503593"
"Signs","72000000","4","3","106","6.7","227966634"
"Silent Fall","30000000","4","4","101","5.9","3180674"
"Silent Hill: Revelation 3D","20000000","2","4","95","5.0","17529157"
"Silver Linings Playbook","21000000","5","4","122","7.8","132092958"
"Simple Men","3000000","14","4","105","7.2","141554"
"Sinister","3000000","2","4","110","6.8","48086903"
"Sister Act","31000000","5","2","100","6.2","139610000"
"Sister Act 2: Back in the Habit","38000000","5","2","107","5.3","57319029"
"Six Degrees of Separation","12000000","5","4","112","6.9","6410676"
"Sky High","35000000","13","2","100","6.2","63946815"
"Slacker","23000","5","4","97","7.1","1228108"
"Sleepers","44000000","14","4","147","7.5","49100000"
"Sleeping with the Enemy","19000000","14","4","99","6.1","101599005"
"Sleepless in Seattle","21000000","5","2","105","6.8","126533006"
"Sleepwalkers","15000000","2","4","91","5.1","30524763"
"Sleepy Hollow","100000000","4","4","105","7.4","101071502"
"Sliver","40000000","4","4","108","4.9","36300000"
"Slow Burn","15500000","4","4","93","5.9","1237615"
"Slumdog Millionaire","15000000","4","4","120","8.0","141319928"
"Small Soldiers","40000000","20","3","108","6.1","54682547"
"Smoke","7000000","5","4","112","7.5","8349430"
"Snakes on a Plane","33000000","20","4","105","5.6","34020814"
"Snitch","15000000","20","3","112","6.5","42930462"
"Snow Dogs","35000000","13","2","99","5.1","81172560"
"So I Married an Axe Murderer","20000000","5","3","93","6.4","11585483"
"Something Borrowed","35000000","5","3","112","5.9","39046489"
"Son of God","22000000","4","3","138","5.5","59700064"
"Son of the Mask","84000000","13","2","94","2.1","17018422"
"Son of the Pink Panther","25000000","5","2","93","3.7","2457574"
"Soul Surfer","18000000","11","2","106","7.1","43853424"
"Source Code","28000000","6","3","93","7.5","54712227"
"South Central","4000000","14","4","99","6.7","1373196"
"Space Cowboys","65000000","20","3","130","6.4","90464773"
"Species","35000000","20","4","108","5.8","60074103"
"Speed","25000000","20","4","116","7.2","121248145"
"Speed 2: Cruise Control","160000000","20","3","121","3.7","48608066"
"Speedway Junky","1000000","14","4","104","5.1","17127"
"Sphere","75000000","4","3","134","6.0","37020277"
"Spice World","25000000","5","2","93","3.3","29342592"
"Split Second","7000000","20","4","90","6.2","5430822"
"Spy Game","92000000","20","4","126","7.0","623627852001"
"Spy Kids","35000000","20","2","88","5.4","112719001"
"Spy Kids 2: Island of Lost Dreams","39000000","20","2","100","5.1","85846429"
"Spy Kids 3-D: Game Over","39000000","20","2","84","4.1","111761982"
"Squanto: A Warrior's Tale","19200000","13","2","102","6.1","3337685"
"Star Trek: Generations","35000000","20","2","118","6.6","75668868"
"Star Trek: Nemesis","60000000","20","3","116","6.4","43254409"
"Star Trek: The Motion Picture","35000000","13","2","132","6.4","82258456"
"Star Trek: The Wrath of Khan","11000000","20","2","113","7.7","78912963"
"Star Wars","11000000","20","2","121","8.7","2200000001977"
"Star Wars: Episode I - The Phantom Menace","115000000","20","2","136","6.6","474544677"
"Star Wars: Episode V - The Empire Strikes Back","18000000","20","2","124","8.8","2904750671997"
"Star Wars: Episode VI - Return of the Jedi","32500000","20","2","134","8.4","2525836171983"
"Star Wars: The Clone Wars","8500000","20","2","98","5.8","35161554"
"Stargate","55000000","20","3","121","7.0","71565669"
"Starship Troopers","100000000","20","4","129","7.2","54814377"
"Starsky & Hutch","60000000","5","3","101","6.1","88237754"
"Stay Alive","9000000","2","3","85","5.0","23086480"
"Steal Big Steal Little","25000000","5","3","113","4.8","6278139"
"Steel","16000000","20","3","97","2.7","1710972"
"Step Brothers","65000000","5","4","98","6.9","100468793"
"Step Up 3D","30000000","4","3","107","6.2","42400223"
"Step Up Revolution","33000000","4","3","99","6.5","35074677"
"Stepmom","50000000","5","3","124","6.6","91137662"
"Stigmata","29000000","2","4","103","6.2","50046268"
"Stone Cold","17000000","20","4","92","5.8","9286314"
"Straight Out of Brooklyn","450000","14","4","79","5.8","2712293"
"Strange Days","42000000","20","4","145","7.2","7919000"
"Street Fighter","35000000","20","3","102","3.7","33423521"
"Street Fighter: The Legend of Chun-Li","50000000","20","3","96","3.7","8742261"
"Striking Distance","30000000","20","4","102","5.8","23798623"
"Stripes","10000000","5","4","106","6.9","85297000"
"Striptease","40000000","5","4","115","4.3","33109743"
"Stuart Little","133000000","13","2","84","5.9","140035367"
"Stuart Little 2","120000000","13","2","77","5.4","64956806"
"Su Qi-er","20000000","20","4","116","6.4","80096"
"Sudden Death","35000000","20","4","111","5.6","20350171"
"Sugar Hill","10000000","4","4","123","5.8","18272447"
"Super 8","50000000","6","3","112","7.1","127004179"
"Super Mario Bros.","42000000","13","2","104","4.0","20915465"
"Superman","55000000","20","2","143","7.3","134218018"
"Superman Returns","209000000","20","3","154","6.1","200081192"
"Surf's Up","85000000","19","2","85","6.8","58867694"
"Survival of the Dead","4000000","2","4","90","5.0","101740"
"Surviving Picasso","16000000","11","4","125","6.3","2002000"
"Surviving the Game","7400000","20","4","96","6.1","7690013"
"Suspect Zero","27000000","14","4","99","5.9","8725813"
"Sweet Home Alabama","38000000","5","3","108","6.1","127223418"
"Swimming with Sharks","700000","5","4","101","7.1","376928"
"Swordfish","80000000","20","4","99","6.5","69772969"
"Sydney","3000000","14","4","102","7.3","222559"
"Sydney White","16500000","5","3","108","6.3","11892415"
"Syriana","50000000","4","4","128","7.0","50824620"
"Taegukgi hwinalrimyeo","12800000","20","4","148","8.2","1111061"
"Takers","20000000","20","3","107","6.2","57744720"
"Tales from the Crypt: Demon Knight","13000000","20","4","92","6.7","21088568"
"Tales from the Hood","6000000","2","4","98","6.1","11797927"
"Tall Tale","32000000","13","2","98","5.8","8247627"
"Talladega Nights: The Ballad of Ricky Bobby","73000000","20","3","122","6.5","148213377"
"Tamara","3500000","17","4","98","5.2","167723"
"Tank Girl","25000000","20","4","104","5.2","4064333"
"Tears of the Sun","70000000","20","4","121","6.6","43734876"
"Ted","50000000","5","4","106","7.0","218815487"
"Teenage Mutant Ninja Turtles III","17000000","20","2","96","4.8","42660000"
"Tequila Body Shots","1700000","5","4","97","3.8","9037"
"Terminal Velocity","50000000","20","3","102","5.4","16478900"
"Terminator 2: Judgment Day","102000000","20","4","137","8.5","204843350"
"Terminator 3: Rise of the Machines","200000000","20","4","109","6.4","150371112"
"Texas Chainsaw 3D","10000000","2","4","92","4.8","34341945"
"That's My Boy","70000000","5","4","116","5.6","36931089"
"The 13th Warrior","85000000","20","4","102","6.6","32698899"
"The 6th Day","82000000","20","3","123","5.9","34604280"
"The Abyss","69500000","13","3","139","7.6","54461047"
"The Adventures of Huck Finn","6500000","13","2","108","6.1","24103594"
"The Adventures of Robin Hood","1900000","20","2","102","8.0","3981000"
"The Adventures of Tintin","130000000","20","2","107","7.4","77591831"
"The Age of Innocence","30000000","4","2","139","7.2","32000000"
"The Air Up There","17080000","5","2","107","5.4","21011500"
"The Alamo","95000000","4","3","137","6.0","22414961"
"The Amazing Spider-Man","230000000","20","3","136","7.1","262030663"
"The Amazing Spider-Man 2","200000000","20","3","142","6.9","202853933"
"The American President","62000000","5","3","114","6.8","65000000"
"The Amityville Horror","19000000","4","4","90","6.0","65233369"
"The Art of War","40000000","20","4","117","5.7","30208599"
"The Artist","15000000","5","3","100","8.0","44671682"
"The Astronaut's Wife","75000000","4","4","109","5.3","10672566"
"The Avengers","220000000","20","3","143","8.2","623357910"
"The Back-up Plan","35000000","5","3","106","5.2","37490007"
"The Beach","50000000","13","4","119","6.6","39785027"
"The Beautician and the Beast","16000000","5","2","105","5.2","11486880"
"The Beaver","21000000","4","3","91","6.7","970816"
"The Best Exotic Marigold Hotel","10000000","5","3","124","7.3","46412041"
"The Best Man","9000000","5","4","120","6.6","34102780"
"The Best Man Holiday","17000000","5","4","123","6.7","70525195"
"The Big Green","12000000","5","2","100","5.4","17725500"
"The Big Lebowski","15000000","5","4","117","8.2","17451873"
"The Birdcage","31000000","5","4","117","6.9","124060553"
"The Black Cauldron","44000000","13","2","80","6.4","21288692"
"The Blair Witch Project","60000","2","4","81","6.4","140539099"
"The Bodyguard","25000000","20","4","129","6.1","121945720"
"The Bone Collector","48000000","14","4","118","6.6","66518655"
"The Bonfire of the Vanities","47000000","5","4","125","5.4","15691192"
"The Book of Eli","80000000","20","4","118","6.9","94835059"
"The Bounty Hunter","40000000","20","3","110","5.5","67061228"
"The Bourne Identity","60000000","20","3","119","7.9","121661683"
"The Boynton Beach Bereavement Club","1500000","5","4","105","6.5","3115393"
"The Brady Bunch Movie","12000000","5","3","90","5.9","46576136"
"The Break-Up","52000000","5","3","106","5.8","118703275"
"The Bridge on the River Kwai","3000000","13","2","161","8.3","56680001964"
"The Bridges of Madison County","35000000","4","3","135","7.5","71516617"
"The Brother from Another Planet","350000","5","4","108","6.8","3700000"
"The Brothers McMullen","25000","5","4","98","6.6","10246600"
"The Bucket List","45000000","13","3","97","7.4","93466502"
"The Butler","30000000","11","3","132","7.1","116632095"
"The Butterfly Effect","13000000","8","4","113","7.7","57938693"
"The Cabin in the Woods","30000000","2","4","95","7.0","42073277"
"The Cable Guy","47000000","5","3","96","6.0","60240295"
"The Call","13000000","14","4","94","6.7","51872378"
"The Cave","30000000","13","3","97","5.1","15007991"
"The Celestine Prophecy","10000000","13","2","99","4.9","617236"
"The Cell","33000000","8","4","107","6.3","61334059"
"The Chamber","50000000","4","4","113","5.9","14551359"
"The Change-Up","52000000","5","4","118","6.4","37081475"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","155000000","13","2","113","6.4","104386950"
"The Chronicles of Riddick","105000000","20","3","119","6.7","57761012"
"The Cider House Rules","24000000","4","3","126","7.4","57545092"
"The Client","45000000","14","3","119","6.7","92115211"
"The Climb","2500000","20","2","98","6.0","78677"
"The Conjuring","20000000","2","4","112","7.5","137400141"
"The Contender","20000000","4","4","126","7.0","17872723"
"The Cowboy Way","35000000","20","3","102","5.7","20277185"
"The Craft","15000000","4","4","101","6.2","24881000"
"The Croods","135000000","13","2","98","7.3","187168425"
"The Crow","15000000","20","4","102","7.6","50693162"
"The Crush","6000000","4","4","89","5.6","13609396"
"The Curious Case of Benjamin Button","150000000","4","3","166","7.8","127509326"
"The Day After Tomorrow","125000000","20","3","124","6.4","186740799"
"The Day the Earth Stood Still","80000000","4","3","104","5.5","79366978"
"The Descendants","20000000","5","4","115","7.4","82584160"
"The Devil Inside","1000000","2","4","83","4.1","53261944"
"The Devil Wears Prada","35000000","5","3","109","6.8","124740460"
"The Devil's Own","90000000","20","4","107","6.1","42868348"
"The Devil's Rejects","7000000","14","4","107","6.9","17044981"
"The Dictator","65000000","5","4","83","6.4","59650222"
"The Dilemma","70000000","5","3","111","5.3","48475290"
"The Doors","38000000","11","4","140","7.2","35183792"
"The Endless Summer 2","3400000","13","2","109","7.6","2155385"
"The Equalizer","55000000","20","4","132","7.2","101530738"
"The Exorcist","8000000","2","4","122","8.0","232906145"
"The Expendables 3","90000000","20","3","126","6.2","39322544"
"The Family","30000000","5","4","111","6.3","36918811"
"The Family Man","60000000","5","3","125","6.7","75793305"
"The Family Stone","17000000","5","3","103","6.3","60062868"
"The Fault in Our Stars","12000000","4","3","126","8.0","124872350"
"The Favor","13000000","5","4","97","5.2","3134081"
"The Final Destination","43000000","2","4","82","5.1","66477700"
"The Firm","42000000","4","4","154","6.8","158348367"
"The First Wives Club","26000000","5","2","103","6.1","105489203"
"The Fisher King","24000000","5","4","137","7.6","41895491"
"The Five-Year Engagement","30000000","5","4","124","6.2","28835528"
"The Flintstones","45000000","5","2","91","4.8","130512915"
"The Flintstones in Viva Rock Vegas","83000000","5","2","90","3.5","35268275"
"The Forbidden Kingdom","55000000","20","3","104","6.6","52075270"
"The Forgotten","42000000","4","3","91","5.8","671335092004"
"The Forsaken","5000000","2","4","90","5.3","7288451"
"The Frighteners","30000000","5","4","110","7.2","16759216"
"The Fugitive","40000000","20","3","130","7.8","183875760"
"The Full Monty","3500000","5","4","91","7.2","45950122"
"The Game","50000000","4","4","129","7.8","48323648"
"The Game Plan","22000000","5","2","110","6.2","90648202"
"The General's Daughter","60000000","4","4","116","6.2","102705852"
"The Ghost and the Darkness","55000000","20","4","109","6.8","38619405"
"The Gift","10000000","4","4","112","6.7","12008642"
"The Girl with the Dragon Tattoo","90000000","14","4","158","7.9","102515793"
"The Glass House","30000000","18","3","106","5.8","18001232"
"The Glimmer Man","45000000","20","4","91","5.3","20100000"
"The Godfather: Part III","54000000","14","4","162","7.6","66676062"
"The Golden Compass","180000000","13","3","113","6.1","70107728"
"The Good Son","17000000","4","4","87","6.3","44594000"
"The Great Gatsby","105000000","4","3","143","7.3","144840419"
"The Green Mile","60000000","14","4","189","8.5","136801374"
"The Grey","25000000","13","4","117","6.8","51580136"
"The Grudge","10000000","2","3","92","5.9","110359362"
"The Grudge 2","20000000","2","3","102","4.9","39143839"
"The Guilt Trip","40000000","5","3","95","5.8","37134215"
"The Gun in Betty Lou's Handbag","13000000","5","3","89","4.9","3721911"
"The Hand That Rocks the Cradle","11700000","4","4","110","6.5","88036683"
"The Hangover Part III","103000000","5","4","100","5.9","112200072"
"The Haunted Mansion","90000000","5","2","99","4.9","75847266"
"The Haunting","80000000","17","3","113","4.8","91411151"
"The Heat","43000000","20","4","117","6.7","159582188"
"The Help","25000000","4","3","146","8.1","169708112"
"The Hills Have Eyes","15000000","2","4","108","6.4","41778863"
"The Hitcher","10000000","20","4","84","5.6","16472961"
"The Horse Whisperer","60000000","4","3","170","6.5","75383563"
"The Host","40000000","13","3","125","5.9","26627201"
"The House of the Spirits","25000000","4","4","140","6.9","6265311"
"The Hudsucker Proxy","30000000","5","2","111","7.3","2869369"
"The Hunger Games","78000000","13","3","142","7.3","408010692"
"The Hunger Games: Catching Fire","130000000","13","3","146","7.7","424668047"
"The Illusionist","16000000","4","3","110","7.6","39868642"
"The Imitation Game","14000000","11","3","114","8.1","90861516"
"The Incredibly True Adventure of Two Girls in Love","250000","5","4","94","6.5","1977544"
"The Indian in the Cupboard","45000000","13","2","96","5.9","35617599"
"The Indian Runner","7000000","4","4","127","7.2","191125"
"The Internship","58000000","5","3","119","6.3","44672764"
"The Interpreter","80000000","6","3","128","6.4","72708161"
"The Iron Lady","13000000","11","3","100","6.4","30017992"
"The Island","126000000","20","3","136","6.9","35818913"
"The Italian Job","60000000","20","3","111","7.0","106128601"
"The Jackal","60000000","20","4","124","6.3","54930280"
"The Joy Luck Club","11000000","4","4","139","7.6","32861136"
"The Judge","50000000","4","4","141","7.5","47119388"
"The Jungle Book","27000000","13","2","111","6.0","44342956"
"The Juror","44000000","4","4","118","5.5","22754725"
"The Kid","60000000","5","2","104","6.0","69691949"
"The Kids Are All Right","3500000","5","4","106","7.1","20811365"
"The King's Speech","15000000","11","3","118","8.1","138797449"
"The Lake House","40000000","4","2","99","6.8","52330111"
"The Last Boy Scout","29000000","20","4","105","6.9","59509925"
"The Last of the Mohicans","40000000","20","4","117","7.8","75505856"
"The Last Picture Show","1300000","4","4","118","8.1","29133000"
"The Last Seduction","2500000","14","4","110","7.1","6138485"
"The Last Song","20000000","4","2","107","5.8","62950384"
"The Last Stand","30000000","20","4","107","6.4","12050299"
"The Lawnmower Man","10000000","2","4","107","5.3","32101000"
"The League of Extraordinary Gentlemen","78000000","20","3","110","5.8","66465204"
"The Legend of Zorro","75000000","20","2","129","5.9","46464023"
"The Lego Movie","60000000","13","2","100","7.8","257760692"
"The Lincoln Lawyer","40000000","14","4","118","7.3","58009200"
"The Lookout","16000000","14","4","99","7.1","4600585"
"The Lorax","70000000","19","2","86","6.5","214030500"
"The Lost World: Jurassic Park","73000000","20","3","129","6.5","229086679"
"The Lucky One","25000000","4","3","101","6.5","60457138"
"The Man in the Iron Mask","35000000","20","3","132","6.4","56968902"
"The Marrying Man","26000000","5","4","115","5.6","12454768"
"The Mask","18000000","5","3","101","6.8","119938730"
"The Mask of Zorro","65000000","20","3","136","6.7","94095523"
"The Master","32000000","4","4","144","7.1","16377274"
"The Matrix","63000000","20","4","136","8.7","171479930"
"The Matrix Revolutions","110000000","20","4","129","6.7","139313948"
"The Maze Runner","34000000","20","3","113","6.9","102427862"
"The Mechanic","40000000","20","4","93","6.6","29121498"
"The Merchant of Venice","30000000","4","4","138","7.1","3765585"
"The Meteor Man","30000000","20","2","100","4.9","8023147"
"The Midnight Meat Train","15000000","2","4","98","6.2","83361"
"The Mighty Ducks","10000000","20","2","100","6.4","50752337"
"The Missing","60000000","13","4","137","6.5","270111802004"
"The Mist","18000000","2","4","126","7.2","25593755"
"The Monuments Men","70000000","4","3","118","6.1","78031620"
"The Mortal Instruments: City of Bones","60000000","20","3","130","6.0","31165421"
"The Mothman Prophecies","32000000","4","3","119","6.5","35746370"
"The Mummy Returns","98000000","20","3","130","6.3","202019785"
"The Muppets","45000000","5","2","103","7.2","88631237"
"The Net","22000000","20","3","114","5.8","50727965"
"The Next Best Thing","25000000","5","3","108","4.6","14990582"
"The Next Three Days","35000000","14","3","133","7.4","21148651"
"The Night Flier","1000000","17","4","94","5.9","125397"
"The Nightmare Before Christmas","18000000","19","2","76","8.0","50003043"
"The Nutty Professor","54000000","5","3","95","5.5","128814019"
"The Omega Code","7500000","20","3","100","3.5","12614346"
"The Omen","25000000","2","4","105","5.5","54607383"
"The Opposite of Sex","5000000","5","4","105","6.5","5881367"
"The Opposite Sex and How to Live with Them","3000000","5","4","86","4.9","690966"
"The Other Guys","100000000","20","3","107","6.6","119219978"
"The Other Side of Heaven","7000000","13","2","113","6.5","4720371"
"The Other Woman","40000000","5","3","109","6.0","83911193"
"The Others","17000000","2","3","101","7.6","96522687"
"The Outsiders","10000000","14","3","91","7.2","25600000"
"The Pacifier","56000000","20","2","95","5.5","113086868"
"The Pallbearer","8000000","5","3","98","4.9","56563881996"
"The Patriot","110000000","20","4","175","7.1","113330342"
"The Peacemaker","50000000","20","4","124","5.9","41263140"
"The Pelican Brief","45000000","20","3","141","6.5","100768056"
"The People Under the Stairs","6000000","5","4","102","6.3","24204154"
"The Perez Family","11000000","5","4","113","6.1","2832826"
"The Perfect Storm","140000000","20","3","130","6.4","182618434"
"The Phantom of the Opera","70000000","4","3","143","7.4","51268815"
"The Piano","7000000","4","4","121","7.6","40158000"
"The Pink Panther","65000000","13","2","93","5.6","82226474"
"The Pirates! In an Adventure with Scientists!","55000000","13","2","88","6.7","31051126"
"The Pit and the Pendulum","2000000","2","4","97","6.2","3331"
"The Player","8000000","5","4","124","7.7","21706100"
"The Possession","14000000","2","3","92","5.9","49130154"
"The Postman","80000000","20","4","177","5.9","17626234"
"The Preacher's Wife","40000000","5","2","123","5.4","48102795"
"The Prince of Tides","30000000","4","4","132","6.7","74787599"
"The Prophecy","8000000","20","4","98","6.6","16115878"
"The Proposal","40000000","5","3","108","6.7","163958031"
"The Purge","3000000","2","4","85","5.6","64473115"
"The Pursuit of Happyness","55000000","11","3","117","7.9","163566459"
"The Quick and the Dead","32000000","20","4","107","6.4","18636537"
"The Rage: Carrie 2","21000000","2","4","104","4.6","177627051999"
"The Ref","11000000","5","4","93","6.9","11439193"
"The Relic","40000000","2","4","110","5.7","33956608"
"The Remains of the Day","11500000","4","2","134","7.9","22954968"
"The Ring","48000000","2","3","115","7.1","129128133"
"The River Wild","45000000","20","3","108","6.3","468163431995"
"The Road to Wellville","25000000","5","4","118","5.7","6507514"
"The Rock","70000000","20","4","136","7.4","134069511"
"The Room","6000000","4","4","99","3.5","19002003"
"The Royal Tenenbaums","21000000","5","4","110","7.6","52364010"
"The Saint","68000000","20","3","116","6.2","613633041997"
"The Santa Clause","22000000","5","2","97","6.3","144833357"
"The Scarlet Letter","50000000","4","4","135","5.1","10400000"
"The School of Rock","35000000","5","3","108","7.1","81261177"
"The Scorpion King","60000000","20","3","92","5.5","91047077"
"The Secret Agent","7000000","4","4","95","5.8","106606"
"The Secret Life of Walter Mitty","90000000","13","2","114","7.4","58236838"
"The Shadow","25000000","20","3","93","5.9","32055248"
"The Shaggy Dog","50000000","5","2","98","4.4","61123569"
"The Shipping News","35000000","4","4","111","6.8","11434216"
"The Siege","70000000","20","4","116","6.3","40981289"
"The Simpsons Movie","75000000","13","3","87","7.4","183135014"
"The Sixth Sense","40000000","4","3","107","8.2","293506292"
"The Smurfs","110000000","13","2","103","5.5","142614158"
"The Smurfs 2","105000000","13","2","105","5.4","71017784"
"The Social Network","40000000","11","3","120","7.8","96962694"
"The Sorcerer's Apprentice","150000000","20","2","109","6.2","63150991"
"The Specialist","45000000","20","4","110","5.4","57362581"
"The Spiderwick Chronicles","90000000","13","2","107","6.6","71195053"
"The SpongeBob SquarePants Movie","30000000","13","2","87","7.0","85417988"
"The Stars Fell on Henrietta","13000000","4","2","109","6.5","99318"
"The Stepford Wives","90000000","5","3","93","5.2","59484742"
"The Strangers","10000000","2","4","88","6.2","52597610"
"The Sum of All Fears","68000000","20","3","124","6.4","118907036"
"The Super","22000000","5","4","84","5.4","11000863"
"The Taking of Beverly Hills","19000000","20","4","96","4.7","939277"
"The Taking of Pelham 1 2 3","100000000","20","4","106","6.4","65452312"
"The Talented Mr. Ripley","40000000","4","4","139","7.3","81298265"
"The Temp","15000000","4","4","99","5.1","6419876"
"The Tempest","20000000","5","3","110","5.4","277943"
"The Ten Commandments","10000000","19","2","88","2.8","952820"
"The Terminal","60000000","5","3","128","7.3","778728832004"
"The Texas Chainsaw Massacre","9200000","2","4","98","6.2","80571655"
"The Texas Chainsaw Massacre: The Beginning","16000000","2","4","96","5.9","39517763"
"The Thin Red Line","52000000","4","4","170","7.6","36400491"
"The Thing Called Love","14000000","4","3","116","6.4","1029721"
"The Three Musketeers","30000000","20","2","105","6.3","53898845"
"The Three Musketeers","75000000","20","3","110","5.8","20377913"
"The Time Traveler's Wife","39000000","4","3","107","7.1","63414846"
"The Town","37000000","14","4","125","7.6","92186262"
"The Truman Show","60000000","4","2","103","8.1","125618201"
"The Tuxedo","60000000","20","3","98","5.2","50547998"
"The Ugly Truth","38000000","5","4","96","6.5","88915214"
"The Usual Suspects","6000000","14","4","106","8.7","23272306"
"The Village","60000000","4","3","108","6.5","114197520"
